msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02006295,11,48,48,1,13,57,27,16
E02006296,10,57,62,12,19,78,37,18
E02006297,9,37,48,3,14,48,22,13
E02006298,10,24,70,9,14,72,37,24
E02006299,4,15,39,4,10,48,18,11
E02006300,1,31,63,10,15,85,51,47
E02006301,5,19,44,3,21,48,25,12
E02006302,3,16,36,4,9,39,19,5
E02006303,6,20,36,3,14,93,39,64
E02006304,1,26,31,7,9,54,25,22
E02006305,4,49,56,14,22,164,90,112
E02006306,3,24,39,7,9,76,33,24
E02006307,4,21,33,10,6,56,21,7
E02006308,5,34,42,8,21,111,59,68
E02006309,2,22,43,3,14,67,30,38
E02006310,6,55,45,8,18,84,47,29
E02006311,10,37,35,6,21,88,33,32
E02006312,0,31,38,7,16,79,35,17
E02006313,6,45,40,8,21,91,43,24
E02006314,4,31,27,5,11,59,42,13
E02006315,0,12,8,1,10,40,29,8
E02006316,4,22,36,6,11,53,46,15
E02000166,15,51,22,6,3,31,23,21
E02000167,8,34,15,4,4,10,13,13
E02000168,15,52,32,6,5,47,11,35
E02000169,11,30,17,4,8,16,23,15
E02000170,25,67,47,5,5,31,25,23
E02000171,19,40,25,7,1,30,9,24
E02000172,18,50,39,10,10,78,27,64
E02000173,22,40,25,5,5,22,5,20
E02000174,22,74,46,7,3,59,24,41
E02000175,35,91,34,8,4,31,17,24
E02000176,16,28,8,0,1,11,9,8
E02000177,28,73,49,7,9,49,25,46
E02000178,41,89,53,5,23,38,23,52
E02000179,12,29,25,3,5,23,19,46
E02000180,14,72,42,8,6,46,15,40
E02000181,26,61,26,4,2,33,13,17
E02000182,18,41,32,3,5,21,13,25
E02000183,20,58,22,0,2,28,18,20
E02000184,21,64,44,6,13,71,17,62
E02000185,24,52,37,5,5,44,15,36
E02000186,28,61,35,6,6,44,17,28
E02000187,20,44,43,2,17,52,13,48
E02000188,13,40,31,2,5,47,17,48
E02000189,13,24,18,2,6,35,8,59
E02000190,17,29,22,3,1,24,8,33
E02000191,16,39,27,4,7,21,9,20
E02000192,39,40,26,8,8,32,6,24
E02000193,51,84,17,8,11,25,16,20
E02000001,44,54,20,6,4,13,7,19
E02000345,8,144,122,16,7,52,22,55
E02000346,4,34,29,6,5,33,22,45
E02000347,10,159,101,9,7,44,18,45
E02000348,8,98,64,13,6,45,13,52
E02000350,14,105,75,21,11,47,18,57
E02000351,53,101,51,21,16,32,23,43
E02000352,15,56,38,9,7,24,12,28
E02000353,14,64,55,9,12,36,20,26
E02000354,12,69,75,13,11,56,34,80
E02000355,13,55,49,15,17,57,19,57
E02000356,10,50,42,7,12,30,13,27
E02000357,5,20,26,3,6,50,11,52
E02000358,23,91,62,9,21,67,26,75
E02000359,6,51,39,9,8,56,20,72
E02000360,15,84,74,13,19,88,28,67
E02000361,16,69,44,17,12,56,26,57
E02000362,12,53,28,9,11,35,15,44
E02000363,7,40,61,8,9,78,20,99
E02000364,17,73,47,13,18,42,15,41
E02000365,31,134,83,16,17,71,37,63
E02000366,13,42,61,10,17,48,23,53
E02000367,14,80,71,8,9,52,16,52
E02000368,10,77,53,4,15,61,31,68
E02000369,34,70,56,15,7,73,35,97
E02000370,26,85,30,7,13,51,27,64
E02000371,77,159,72,18,22,57,43,63
E02006918,5,44,38,12,10,50,23,74
E02006921,9,100,85,6,14,66,15,78
E02000372,12,53,64,6,12,71,29,59
E02000373,8,29,44,6,17,40,23,50
E02000374,20,58,43,12,9,46,27,30
E02000375,20,81,42,12,12,43,27,40
E02000376,31,56,54,10,24,55,35,38
E02000377,18,63,44,6,21,42,27,42
E02000378,16,74,36,7,10,43,23,25
E02000379,5,31,41,5,16,25,20,24
E02000380,13,48,38,4,6,22,15,16
E02000381,22,53,33,5,8,27,25,35
E02000382,14,26,32,0,10,32,11,14
E02000383,31,95,35,2,11,48,12,23
E02000384,21,58,47,5,15,40,15,45
E02000385,41,86,39,8,6,28,18,19
E02000386,29,74,46,3,17,49,36,37
E02000387,20,80,31,8,13,33,21,22
E02000388,44,117,70,6,10,38,28,29
E02000389,33,89,52,6,14,32,27,13
E02000390,34,74,55,7,8,32,19,22
E02000391,25,85,46,15,6,27,26,19
E02000392,44,148,75,12,13,48,19,37
E02000393,30,83,55,6,7,25,16,12
E02000394,36,87,46,9,4,43,19,35
E02000395,31,69,37,5,4,23,8,11
E02000396,23,54,44,6,4,39,21,33
E02000397,10,39,37,26,18,26,27,46
E02000398,3,13,31,17,5,38,17,61
E02000400,2,48,30,16,9,46,22,32
E02000401,6,30,27,10,4,37,9,49
E02000402,7,22,25,11,3,34,23,63
E02000403,5,33,37,15,21,49,35,35
E02000404,7,44,34,28,9,45,29,37
E02000405,4,29,23,6,2,23,11,15
E02000406,4,30,28,13,9,40,26,41
E02000407,3,23,28,13,10,27,33,51
E02000408,8,31,29,13,10,40,26,65
E02000409,4,18,26,6,6,38,17,43
E02000410,16,52,25,6,10,21,17,17
E02000411,6,29,27,5,11,53,21,70
E02000412,9,53,32,19,14,49,21,46
E02000413,14,41,25,5,5,31,14,36
E02000414,4,29,32,16,10,45,28,46
E02000415,9,40,46,12,3,56,25,50
E02000416,14,44,34,5,9,30,9,36
E02000417,10,50,39,6,6,28,10,13
E02000418,6,28,14,5,4,21,10,18
E02000419,17,71,43,28,16,58,31,61
E02000420,11,30,25,18,7,38,21,68
E02000421,6,21,34,18,13,42,22,51
E02000422,8,23,27,24,6,44,22,45
E02000423,11,26,43,13,13,36,34,29
E02000424,8,40,23,5,9,29,18,18
E02000425,6,43,45,10,7,35,22,37
E02000426,19,48,20,6,5,13,11,10
E02000427,9,57,44,10,11,45,35,26
E02000428,3,43,31,16,11,44,24,36
E02000429,8,35,26,7,4,10,9,12
E02000430,13,54,27,7,5,19,10,21
E02000431,25,53,28,7,9,14,10,9
E02000432,20,51,28,4,6,28,16,14
E02006794,3,21,25,19,8,41,29,72
E02000554,20,73,44,6,11,59,23,63
E02000555,25,73,45,12,18,53,33,49
E02000556,33,110,65,8,22,55,28,44
E02000557,23,52,49,11,8,42,29,43
E02000558,14,63,44,4,16,64,27,103
E02000559,42,91,45,9,15,48,17,25
E02000560,25,87,42,6,15,45,18,39
E02000561,17,56,37,10,10,32,17,22
E02000562,23,67,35,7,10,31,22,41
E02000563,24,69,53,8,19,74,39,76
E02000564,53,116,57,10,14,63,33,54
E02000565,10,60,43,6,8,45,17,48
E02000566,31,90,37,6,8,38,18,26
E02000567,46,97,55,13,7,53,14,49
E02000568,15,62,49,0,15,46,21,59
E02000569,65,92,52,3,17,79,32,55
E02000570,31,74,56,3,11,33,19,30
E02000571,36,76,33,4,7,41,21,34
E02000572,28,55,45,8,12,65,25,56
E02000573,40,70,42,10,10,32,15,30
E02000574,32,65,47,11,10,52,24,70
E02000575,72,73,41,6,13,57,27,41
E02000576,34,65,48,7,13,63,23,67
E02000577,5,44,33,3,10,53,13,48
E02000578,7,31,34,5,4,39,18,47
E02000579,8,54,32,6,14,33,23,35
E02000580,10,57,35,10,7,54,17,44
E02000581,5,46,20,4,4,40,17,43
E02000582,14,53,19,9,4,27,10,14
E02000583,20,43,31,4,4,18,19,23
E02000584,25,51,17,6,19,24,11,31
E02000585,13,36,25,5,4,28,8,25
E02000586,16,51,12,7,5,8,19,16
E02000587,19,45,17,4,7,10,10,24
E02000588,24,43,22,5,2,17,3,28
E02000589,19,40,18,4,6,22,12,31
E02000590,27,56,18,8,2,33,5,29
E02000591,14,29,18,6,11,24,8,36
E02000592,20,40,18,3,2,14,8,16
E02000593,19,52,22,6,5,25,11,19
E02000594,14,36,22,2,3,16,15,14
E02000595,26,55,28,5,12,20,8,14
E02000596,23,72,25,6,2,19,7,14
E02000597,12,44,22,7,5,50,12,43
E02000619,19,50,41,2,4,62,19,44
E02000620,36,87,42,8,4,39,27,36
E02000621,41,109,46,8,18,51,31,47
E02000622,33,111,66,3,14,38,28,29
E02000623,13,51,33,8,15,42,21,39
E02000624,23,71,49,9,18,41,28,43
E02000625,15,78,46,5,13,47,30,42
E02000626,13,44,45,6,6,65,34,75
E02000627,54,164,81,13,14,72,33,53
E02000628,11,65,45,3,20,64,34,74
E02000629,72,188,87,11,13,40,22,28
E02000630,55,118,62,4,7,31,29,17
E02000631,22,73,42,7,9,56,35,28
E02000632,101,305,92,7,14,49,26,21
E02000633,29,86,62,6,13,52,22,52
E02000634,43,122,52,9,8,54,23,21
E02000635,25,104,43,6,18,52,24,44
E02000636,61,102,56,6,3,27,25,13
E02000637,28,111,63,10,8,33,24,30
E02000638,25,113,65,15,18,40,37,51
E02000639,8,69,36,16,17,61,31,44
E02000640,46,115,70,14,11,45,25,31
E02000641,14,32,43,6,12,51,38,63
E02000642,11,55,58,7,9,48,36,36
E02000643,10,51,54,11,10,47,24,37
E02000644,11,48,46,7,18,51,32,36
E02000645,10,41,36,13,12,44,23,41
E02000646,28,64,53,18,25,46,26,28
E02000647,11,44,34,13,21,51,24,41
E02000648,8,33,37,11,11,55,23,69
E02000649,20,107,58,26,25,86,46,49
E02000650,11,28,37,3,8,58,27,35
E02000651,14,54,44,14,11,60,22,51
E02000652,6,19,31,11,7,47,23,35
E02006801,29,74,30,6,8,39,16,19
E02000653,19,48,52,5,21,67,30,48
E02000654,8,50,50,7,15,48,26,62
E02000655,13,47,49,16,13,56,25,50
E02000657,20,73,55,23,20,67,38,38
E02000658,5,50,39,10,22,51,29,31
E02000659,6,37,42,6,12,48,17,46
E02000660,11,83,44,8,10,69,24,41
E02000661,5,31,18,3,5,26,10,17
E02000662,26,49,48,13,9,48,29,88
E02000663,8,38,28,3,13,61,33,20
E02000664,5,66,46,3,15,64,35,78
E02000665,7,42,32,6,5,60,24,34
E02000666,10,38,36,2,5,33,13,32
E02000667,11,40,31,8,6,33,12,21
E02000668,6,27,42,12,4,28,11,24
E02000669,5,40,35,6,12,45,14,56
E02000670,4,29,43,3,8,33,17,50
E02000671,10,49,42,10,12,39,24,47
E02000672,6,35,38,11,9,50,18,55
E02000673,4,45,27,6,6,33,15,24
E02000674,2,42,47,6,9,55,21,48
E02000675,9,43,63,7,15,62,18,44
E02000676,6,36,34,6,7,33,22,35
E02000677,6,42,51,5,9,42,29,38
E02000678,1,26,35,2,6,42,15,35
E02000679,5,53,65,5,7,83,13,55
E02000680,12,37,40,6,3,52,29,42
E02000681,7,39,51,11,9,61,15,36
E02000682,13,24,47,2,12,64,27,65
E02000683,4,33,52,6,12,49,20,49
E02000685,4,37,45,7,10,53,16,45
E02000686,5,29,45,4,3,88,27,48
E02000687,6,33,38,10,8,47,28,39
E02006783,3,37,44,3,12,75,16,51
E02006784,1,38,68,5,7,58,18,54
E02006798,7,50,39,6,12,57,29,52
E02000714,8,32,40,31,5,59,33,69
E02000715,4,21,45,7,6,43,11,108
E02000716,2,29,36,15,5,32,17,70
E02000717,9,27,35,9,12,66,16,107
E02000718,4,26,39,5,6,37,16,74
E02000719,14,52,45,18,21,55,30,71
E02000720,13,31,43,9,8,59,13,77
E02000721,4,54,56,12,12,61,25,85
E02000722,13,62,55,26,24,62,43,62
E02000723,14,36,65,8,13,60,12,105
E02000724,8,42,57,10,12,62,25,90
E02000725,22,90,60,24,25,76,54,77
E02000726,23,78,60,28,24,48,33,60
E02000727,14,29,49,7,6,53,21,76
E02000728,13,19,26,14,7,41,23,87
E02000729,8,33,37,25,11,64,10,80
E02000730,13,31,48,2,8,61,9,109
E02000731,9,28,44,12,6,50,21,86
E02000732,7,24,34,14,5,66,12,84
E02000733,12,43,36,30,19,73,33,66
E02000734,3,41,36,16,14,33,21,57
E02000735,5,33,39,13,9,52,12,83
E02000736,8,37,49,10,6,51,10,70
E02000737,6,31,50,10,13,57,29,57
E02000738,5,34,43,21,4,27,20,52
E02000739,7,33,50,16,16,49,24,64
E02000740,4,36,22,17,14,49,26,62
E02000741,5,36,43,15,11,51,20,64
E02000742,6,30,48,16,3,38,22,59
E02000743,6,29,44,11,9,49,34,65
E02000744,8,38,51,20,6,51,41,83
E02000745,10,41,51,26,9,58,41,76
E02000746,15,32,46,13,7,56,29,61
E02000747,30,77,64,15,16,75,44,84
E02000748,2,23,40,18,11,30,21,24
E02000749,5,30,63,24,11,60,36,61
E02000750,19,87,93,15,15,77,42,76
E02000807,48,88,49,5,12,30,11,31
E02000808,45,95,50,4,5,37,18,39
E02000809,87,103,61,25,9,41,6,38
E02000810,50,83,69,4,16,71,29,53
E02000812,42,92,53,11,16,41,24,48
E02000813,19,59,53,7,18,68,30,68
E02000814,57,99,50,9,11,36,21,44
E02000815,26,51,25,5,3,25,13,57
E02000816,15,71,66,16,14,73,39,67
E02000817,9,28,36,4,10,49,26,49
E02000818,36,57,41,10,18,42,13,44
E02000819,16,47,46,9,15,58,29,42
E02000820,15,69,45,7,12,36,28,48
E02000821,12,32,35,6,22,59,19,66
E02000822,17,38,39,7,6,61,21,64
E02000823,12,68,34,9,13,38,32,39
E02000824,15,26,51,15,9,61,26,62
E02000825,8,41,42,12,15,53,22,72
E02000826,3,63,42,9,12,59,30,57
E02000827,11,55,47,10,14,54,32,57
E02000828,4,44,40,11,7,65,24,55
E02000829,11,47,62,10,22,61,41,65
E02000830,21,71,45,5,8,46,38,33
E02000831,14,49,46,8,10,56,22,60
E02000832,13,43,49,8,16,69,20,74
E02000833,8,54,28,2,10,56,24,44
E02000834,17,83,45,3,12,33,14,34
E02000835,5,24,35,10,13,37,22,41
E02000836,19,50,39,3,10,25,14,12
E02000837,11,37,17,4,4,17,21,23
E02000838,6,44,45,8,18,50,16,32
E02000839,7,26,30,4,3,24,21,29
E02006802,16,67,40,1,17,42,21,50
E02000864,13,68,53,16,12,56,28,73
E02000865,21,71,61,8,20,58,29,62
E02000866,38,105,82,14,23,70,24,68
E02000867,43,142,115,15,23,72,28,79
E02000868,18,93,37,6,13,41,32,33
E02000869,17,75,33,8,5,35,18,38
E02000870,14,69,63,10,16,39,12,54
E02000871,16,68,82,4,11,61,26,91
E02000872,34,121,53,15,8,46,20,55
E02000873,19,58,47,4,8,38,21,75
E02000874,10,60,48,2,21,59,18,67
E02000875,32,71,70,3,24,59,24,133
E02000876,33,79,70,4,10,58,26,71
E02000877,23,99,69,7,20,87,36,96
E02000878,40,129,103,8,13,67,25,98
E02000879,21,65,61,12,15,57,16,64
E02000880,21,65,47,4,8,45,13,64
E02000881,9,47,59,6,17,46,15,78
E02000882,11,57,84,3,19,64,12,103
E02000883,6,56,62,8,18,65,27,103
E02000884,70,141,73,5,14,64,19,80
E02000885,11,60,52,7,7,46,23,80
E02000886,25,57,51,2,9,31,19,59
E02000887,12,63,76,5,16,68,39,100
E02000888,34,58,51,5,3,41,8,86
E02000889,44,55,38,2,4,35,13,35
E02000890,20,41,21,2,6,15,9,17
E02000891,63,139,93,11,18,88,27,94
E02000893,13,59,58,7,12,38,19,46
E02000894,49,92,55,7,15,57,25,77
E02006853,61,72,68,3,8,44,13,62
E02006854,41,57,37,1,7,30,10,35
E02000923,22,60,41,3,15,36,25,17
E02000924,50,128,73,7,20,79,56,77
E02000925,28,71,53,13,15,36,35,38
E02000926,24,95,41,7,13,36,21,26
E02000927,23,111,50,5,4,42,15,28
E02000928,21,70,46,4,12,19,18,10
E02000929,10,66,49,7,14,69,32,103
E02000930,83,182,73,11,15,38,22,31
E02000931,38,105,51,9,9,24,19,10
E02000932,41,116,59,10,21,30,23,9
E02000933,27,78,41,5,15,46,18,23
E02000934,44,130,54,8,13,41,23,15
E02000935,10,26,33,10,15,64,22,63
E02000936,27,77,51,11,5,33,16,21
E02000937,36,60,34,7,1,11,16,11
E02000938,12,68,49,10,17,66,42,55
E02000939,26,60,24,6,3,20,24,24
E02000940,24,62,52,16,9,46,12,25
E02000941,14,59,47,5,6,38,24,17
E02000942,31,84,38,11,8,39,17,13
E02000943,53,112,49,11,8,34,23,13
E02000944,8,49,45,3,10,58,31,36
E02000945,4,42,26,20,15,54,41,51
E02000946,22,68,51,8,9,47,18,26
E02000947,17,81,43,8,8,28,15,6
E02000948,63,163,71,6,13,41,27,23
E02000949,35,75,45,13,7,39,24,15
E02000950,16,45,44,6,3,35,25,33
E02000951,32,80,43,10,14,58,18,28
E02000952,23,54,42,6,7,23,18,22
E02000953,19,98,28,6,9,16,14,21
E02000954,21,78,45,7,6,32,11,31
E02000955,14,76,31,13,7,46,17,25
E02000956,19,65,43,12,15,47,16,44
E02000957,13,72,53,13,17,61,30,53
E02000958,11,58,51,11,11,44,25,27
E02000959,14,38,32,8,8,37,12,51
E02000960,10,46,32,6,1,16,14,22
E02000961,21,39,27,2,4,19,13,45
E02000962,28,27,31,3,3,16,8,32
E02000963,11,49,34,4,16,80,35,92
E02000964,23,99,56,4,19,77,16,97
E02000965,24,49,23,7,11,28,13,32
E02000966,17,52,26,3,1,21,17,28
E02000967,33,50,17,5,1,15,17,21
E02000968,11,58,62,7,12,94,22,145
E02000969,9,45,33,1,5,46,18,79
E02000970,29,42,19,8,6,16,8,21
E02000971,22,50,22,12,10,18,15,31
E02000972,31,97,17,7,11,23,16,34
E02000973,34,55,33,5,4,26,15,32
E02000974,13,37,16,7,5,29,18,53
E02000975,33,70,32,8,7,22,14,26
E02000976,35,78,45,4,5,37,11,37
E02000977,28,58,25,4,7,20,11,24
E02000978,22,37,15,6,3,13,9,31
E02000979,28,73,37,4,10,28,11,25
E02000980,39,64,27,7,7,41,15,39
E02000981,48,88,50,6,9,37,15,27
E02000982,22,59,31,6,7,32,21,47
E02000983,35,58,30,3,2,46,20,24
E02000002,5,36,44,10,5,60,17,59
E02000003,7,41,86,17,13,85,27,62
E02000004,3,33,71,2,15,58,26,35
E02000005,4,29,61,9,11,78,31,61
E02000007,8,41,49,9,11,95,44,99
E02000008,6,49,85,12,17,97,39,120
E02000009,8,39,55,7,11,75,20,73
E02000010,3,36,67,6,7,83,32,82
E02000011,4,33,55,2,13,49,17,36
E02000012,9,49,73,20,13,67,22,75
E02000013,6,30,40,2,16,69,27,47
E02000014,8,21,78,11,18,84,46,100
E02000015,7,31,60,4,13,80,24,95
E02000016,17,24,30,18,14,71,27,81
E02000017,8,38,51,10,10,46,22,75
E02000018,5,32,58,11,16,85,37,100
E02000019,6,20,54,13,7,57,31,59
E02000020,6,36,37,13,10,54,25,73
E02000021,9,25,63,12,6,68,31,59
E02000022,6,27,42,16,11,49,27,92
E02000023,5,30,42,7,8,65,16,70
E02006799,5,47,71,11,13,79,25,87
E02000024,9,55,54,9,14,40,21,19
E02000025,10,40,48,7,9,42,17,25
E02000026,11,25,34,4,2,35,14,25
E02000027,9,43,52,6,14,65,23,40
E02000028,10,29,40,5,4,38,15,32
E02000029,13,46,48,7,9,52,19,29
E02000030,20,47,33,10,8,51,18,30
E02000031,9,40,30,1,10,29,17,26
E02000032,6,38,42,13,10,32,11,17
E02000033,5,34,50,7,7,46,14,37
E02000034,12,54,52,9,9,43,24,38
E02000035,22,44,38,13,4,33,8,36
E02000036,13,43,49,16,13,65,28,55
E02000037,14,50,36,10,7,46,20,58
E02000038,10,59,53,8,10,48,18,40
E02000039,9,25,25,5,5,28,23,16
E02000040,7,35,22,10,4,35,12,29
E02000041,14,45,40,22,11,34,33,43
E02000042,11,72,49,8,18,46,24,41
E02000043,9,42,26,3,6,27,11,14
E02000044,9,44,29,17,8,56,25,46
E02000045,13,47,61,9,12,47,25,55
E02000046,10,50,40,6,9,26,13,19
E02000047,6,37,42,32,13,95,32,66
E02000048,15,45,33,5,6,51,23,33
E02000049,2,26,46,16,9,47,23,66
E02000050,19,71,42,11,11,59,30,45
E02000051,15,38,28,17,5,37,19,17
E02000052,25,77,58,12,6,52,24,25
E02000053,20,37,35,25,9,38,23,51
E02000054,14,51,18,16,6,27,10,38
E02000055,22,70,35,35,11,49,34,48
E02000056,22,50,34,7,8,26,20,18
E02000057,16,62,42,15,8,19,14,34
E02000058,14,66,58,15,9,35,19,37
E02000059,10,41,54,18,12,64,43,64
E02000060,12,110,78,17,19,38,32,53
E02000061,18,92,42,18,12,33,15,17
E02000062,3,36,28,20,10,45,25,45
E02000063,10,33,26,9,10,38,20,39
E02000064,8,44,18,6,5,37,20,36
E02000065,3,37,50,9,12,55,22,66
E02000066,6,37,68,5,15,103,39,57
E02000067,7,30,63,12,10,81,34,61
E02000068,3,29,84,6,14,83,34,66
E02000069,2,22,49,7,5,61,19,37
E02000070,5,38,76,3,11,48,26,31
E02000071,9,41,97,3,12,76,31,32
E02000072,4,48,107,6,17,147,67,142
E02000073,10,49,99,6,13,73,24,27
E02000074,6,31,69,4,11,85,44,42
E02000075,6,45,75,5,18,52,24,14
E02000077,8,42,75,4,10,58,30,14
E02000078,9,40,82,3,15,54,26,13
E02000079,8,43,86,7,10,40,34,13
E02000080,7,48,120,8,13,70,40,34
E02000081,5,41,65,3,8,41,21,22
E02000082,10,53,99,3,11,75,22,17
E02000083,4,49,85,9,19,83,38,47
E02000084,12,55,101,8,14,66,35,30
E02000085,17,39,100,7,13,60,21,24
E02000086,6,63,75,4,8,53,18,15
E02000087,6,50,57,2,5,48,7,12
E02000088,10,46,70,2,10,52,25,14
E02000089,7,49,79,4,11,45,18,19
E02000090,13,55,70,5,10,59,29,22
E02000091,13,57,72,9,12,77,31,25
E02000092,7,22,49,2,10,54,24,37
E02006785,8,27,65,2,5,49,17,20
E02000093,17,39,50,29,8,61,17,57
E02000094,17,35,35,39,7,45,13,45
E02000095,11,31,39,29,12,49,8,66
E02000096,27,35,40,11,6,30,6,20
E02000097,17,32,38,17,11,37,15,26
E02000098,13,40,26,40,4,42,11,36
E02000099,10,34,44,36,7,48,20,56
E02000100,18,56,20,7,1,28,13,22
E02000101,7,29,41,19,10,61,20,63
E02000102,6,16,28,17,10,57,16,56
E02000103,7,24,31,15,15,57,15,61
E02000104,15,32,16,6,4,35,24,36
E02000105,13,25,27,22,8,40,16,60
E02000106,22,45,54,32,12,61,37,82
E02000107,16,65,46,15,21,65,27,52
E02000108,13,23,34,10,4,47,17,34
E02000109,11,43,39,13,6,79,29,59
E02000110,20,72,56,14,18,43,28,28
E02000111,5,29,32,8,6,67,23,55
E02000112,15,40,23,21,10,63,31,52
E02000113,6,27,43,17,7,70,14,89
E02000114,21,76,55,15,14,49,41,42
E02000115,29,71,43,11,15,29,26,38
E02000116,9,43,21,17,14,56,27,44
E02000117,7,36,60,26,19,94,39,104
E02000118,8,40,29,16,13,59,35,65
E02000119,5,20,39,3,3,54,24,56
E02000120,20,84,46,23,8,56,36,35
E02000121,11,36,37,11,11,68,33,71
E02000122,15,45,35,7,11,34,18,29
E02000123,5,60,63,20,24,95,67,111
E02000124,12,79,36,13,16,47,30,45
E02000125,16,79,59,13,23,56,28,37
E02000126,6,31,29,11,9,48,9,61
E02000127,12,33,74,3,19,67,34,69
E02000128,6,37,64,3,14,37,24,14
E02000130,7,42,36,5,5,45,22,32
E02000131,6,49,63,11,11,52,39,48
E02000132,14,63,55,10,10,38,21,27
E02000133,23,51,45,6,5,31,8,14
E02000134,15,70,71,4,17,62,41,57
E02000135,5,40,55,8,18,79,47,76
E02000136,2,27,41,2,12,42,21,15
E02000137,9,34,55,3,13,35,18,16
E02000138,11,45,40,3,3,24,8,11
E02000139,7,39,47,5,19,39,16,21
E02000140,5,38,68,3,18,92,47,63
E02000141,10,41,37,4,14,44,11,30
E02000142,14,67,45,2,9,40,11,27
E02000144,15,53,46,6,11,43,17,23
E02000145,3,25,52,6,17,95,44,90
E02000146,7,54,51,5,9,49,17,14
E02000147,15,35,44,7,13,39,14,14
E02000148,8,28,48,1,8,28,9,14
E02000149,3,36,64,7,5,67,35,34
E02000150,9,47,68,6,17,59,22,28
E02000151,9,32,44,3,5,42,19,12
E02000152,4,31,44,4,11,49,32,41
E02000153,9,36,58,3,11,42,24,15
E02000154,15,46,54,11,11,58,21,23
E02000155,9,38,58,4,13,50,13,20
E02000156,15,74,92,4,19,80,42,20
E02000157,9,42,40,5,8,35,16,9
E02000158,4,42,47,4,10,49,29,38
E02000159,13,29,38,4,3,37,19,11
E02000160,6,48,61,4,11,40,27,11
E02000161,8,42,42,6,20,49,19,6
E02000162,6,24,32,1,8,33,21,15
E02000163,8,35,44,6,9,51,23,14
E02000165,5,37,78,8,25,58,22,15
E02006782,5,46,58,11,15,48,15,37
E02006787,9,37,52,2,6,41,14,18
E02006789,8,29,50,6,11,37,23,16
E02000194,10,42,39,7,10,50,24,36
E02000195,18,44,43,13,2,50,34,44
E02000196,4,35,56,10,6,47,19,43
E02000197,9,38,52,19,11,60,22,55
E02000198,8,30,45,6,7,50,18,38
E02000199,6,43,50,3,4,45,22,63
E02000200,11,33,55,11,11,58,25,38
E02000201,2,49,71,12,10,80,28,66
E02000202,8,34,56,10,8,64,8,40
E02000203,6,32,44,9,5,53,9,46
E02000204,14,42,82,4,7,72,18,65
E02000206,4,36,72,2,14,72,23,80
E02000207,6,45,70,7,17,63,19,67
E02000208,10,46,68,11,23,92,25,87
E02000209,4,26,51,7,11,52,22,34
E02000210,8,40,55,8,9,52,24,46
E02000211,12,33,82,5,10,49,20,16
E02000212,2,26,48,5,11,54,18,47
E02000213,11,54,64,7,19,80,23,99
E02000214,4,40,53,10,4,32,9,22
E02000215,15,54,59,9,18,68,33,61
E02000216,15,19,30,2,5,19,6,23
E02000217,17,70,75,5,19,82,44,65
E02000218,7,50,65,0,6,57,37,40
E02000219,9,51,66,4,6,46,24,17
E02000220,19,66,102,8,35,84,31,55
E02000221,12,49,79,10,12,73,25,55
E02000222,24,62,71,5,13,36,19,26
E02000223,3,37,66,3,11,104,63,102
E02000224,14,53,70,7,7,55,21,35
E02000225,2,30,75,5,11,78,43,58
E02000226,12,39,68,2,10,39,10,23
E02000227,16,50,104,8,21,88,56,42
E02000228,16,42,52,1,6,34,10,7
E02000229,3,29,63,2,14,72,34,64
E02000230,20,56,57,3,6,61,21,36
E02000231,18,54,52,5,10,27,13,22
E02000232,15,43,49,5,8,31,27,18
E02000233,9,32,24,1,5,37,13,29
E02000234,15,51,60,2,13,48,21,30
E02000235,12,28,39,1,8,40,11,13
E02000236,7,41,53,2,15,42,18,17
E02000237,6,48,50,1,6,35,15,22
E02006788,4,27,44,4,14,58,31,63
E02000238,12,40,52,12,9,44,37,41
E02000239,17,49,48,19,9,48,40,46
E02000240,10,45,59,15,12,72,29,64
E02000241,10,24,54,11,8,54,12,29
E02000242,8,32,32,5,7,38,15,23
E02000243,9,39,37,14,16,53,37,49
E02000244,10,32,24,13,10,22,17,33
E02000245,7,37,51,12,10,67,28,89
E02000246,4,35,36,4,8,61,17,79
E02000247,7,31,67,11,11,53,20,64
E02000248,12,37,43,23,12,34,28,42
E02000249,9,33,39,17,12,47,18,45
E02000250,10,35,22,5,4,18,12,10
E02000251,10,30,49,10,5,44,15,51
E02000252,6,58,68,24,19,55,28,66
E02000253,8,32,42,9,5,63,21,43
E02000254,16,52,43,5,11,63,11,49
E02000255,7,50,39,9,11,37,14,47
E02000256,20,65,39,7,11,33,15,27
E02000257,47,115,80,12,14,51,22,35
E02000258,16,36,29,10,6,35,15,21
E02000259,3,32,29,11,7,36,22,20
E02000260,7,26,46,8,6,46,11,49
E02000261,22,85,52,15,19,72,41,70
E02000262,15,68,47,13,21,47,33,43
E02000263,13,42,44,7,6,69,27,106
E02000264,14,85,37,12,14,26,20,27
E02000265,22,77,43,21,13,49,29,55
E02000266,9,55,62,7,14,81,23,120
E02000267,4,34,37,12,21,26,22,13
E02000268,20,67,47,9,7,39,22,28
E02000269,11,38,35,12,8,35,23,13
E02000270,5,36,38,9,11,39,21,58
E02000271,21,41,23,6,6,25,16,11
