msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02004122,137,124,34,102,79,34,34,15
E02004123,95,108,22,105,89,58,89,3
E02004124,44,85,21,71,127,87,190,4
E02004125,35,61,35,68,112,112,178,16
E02004126,24,62,23,62,87,75,139,17
E02004128,100,144,42,121,140,102,227,14
E02006919,21,41,20,32,54,68,140,5
E02006920,31,35,15,36,62,51,106,6
E02005334,50,73,30,78,70,47,55,10
E02005335,162,165,44,147,66,51,55,10
E02005336,32,44,21,59,70,50,51,5
E02005337,52,125,65,111,175,139,152,7
E02005338,81,116,54,137,119,96,115,14
E02005339,99,123,43,87,88,59,88,2
E02005340,89,113,51,135,122,95,122,11
E02005341,46,71,21,67,78,45,47,4
E02005342,85,106,44,94,109,69,94,4
E02005343,93,127,47,96,74,64,105,3
E02005344,110,137,39,134,105,68,111,10
E02006820,143,178,68,187,150,87,144,14
E02005345,45,81,24,39,82,62,84,6
E02005346,25,50,24,60,84,90,138,24
E02005347,41,71,25,50,72,71,85,9
E02005348,93,86,38,44,71,63,98,6
E02005349,66,106,23,76,119,68,124,9
E02005350,71,75,33,70,83,53,109,9
E02005351,68,74,26,44,68,66,63,5
E02005352,140,138,19,138,33,25,39,7
E02005353,58,108,27,60,105,65,102,9
E02005354,239,207,57,93,116,59,69,11
E02005355,99,106,26,69,87,62,60,6
E02005356,147,131,22,76,59,42,57,6
E02005357,30,73,20,73,82,63,105,8
E02005358,118,145,47,134,85,102,118,13
E02005359,78,120,34,109,80,67,72,2
E02005360,187,138,31,156,44,27,22,2
E02005361,49,71,21,77,66,56,76,8
E02005362,40,65,24,86,84,78,114,2
E02005363,113,147,56,120,117,90,99,4
E02005364,53,80,21,71,55,40,61,7
E02005365,62,93,46,115,149,136,192,18
E02005366,58,101,33,69,101,95,99,6
E02005368,162,124,19,177,39,40,32,8
E02005369,225,234,64,171,77,50,64,5
E02005370,89,97,23,94,66,41,79,3
E02005371,120,161,55,181,75,66,90,8
E02005372,205,176,31,231,75,59,79,18
E02005373,195,210,48,148,76,66,90,4
E02005374,58,102,30,71,70,75,112,5
E02005375,92,136,40,85,57,88,94,10
E02005376,161,162,43,108,116,112,119,7
E02006816,168,151,57,154,70,49,59,8
E02005377,88,121,41,153,138,78,161,13
E02005378,79,94,41,74,44,44,56,0
E02005379,75,88,26,80,97,58,59,4
E02005380,123,173,36,160,101,67,121,8
E02005381,140,150,40,154,114,79,112,11
E02005382,74,113,29,124,135,105,181,9
E02005383,51,102,27,91,95,87,166,13
E02005384,104,125,31,152,62,51,72,7
E02005385,98,119,30,91,69,50,78,6
E02005386,48,72,25,77,100,89,147,10
E02005387,51,73,30,60,87,78,121,5
E02005388,41,66,21,63,75,68,102,6
E02005389,88,120,30,92,97,63,135,18
E02005390,122,148,49,106,120,91,124,8
E02005391,136,211,49,217,93,67,98,7
E02005392,101,151,32,105,117,115,126,5
E02005393,81,109,29,123,75,52,82,7
E02005394,63,92,40,53,115,116,148,10
E02005395,84,149,48,94,81,113,128,16
E02005396,152,127,16,174,53,55,51,8
E02005397,124,144,34,120,99,63,98,7
E02005398,88,119,23,87,88,71,79,13
E02005399,83,91,28,60,41,38,71,6
E02005400,59,85,30,82,95,39,132,16
E02005401,116,110,21,100,50,33,66,3
E02005402,123,119,25,65,88,55,84,9
E02005403,43,67,32,67,140,81,191,7
E02005404,66,73,14,90,105,65,152,10
E02005405,107,109,36,66,96,51,141,18
E02005406,24,38,17,48,73,57,130,6
E02005407,52,90,22,52,83,58,162,4
E02005408,66,69,23,108,99,67,174,6
E02005409,52,92,26,125,141,98,224,7
E02005412,134,209,77,124,89,75,92,26
E02005414,43,100,41,73,126,82,174,28
E02005415,33,81,40,86,126,107,141,12
E02005416,103,184,66,122,135,91,118,4
E02006818,68,150,73,115,161,104,125,16
E02006911,254,211,72,167,91,83,74,19
E02005417,54,117,46,183,94,134,181,12
E02005418,25,66,33,68,107,113,159,23
E02005419,53,83,41,91,54,59,69,16
E02005420,37,91,45,88,109,106,196,14
E02005422,66,102,24,149,84,93,120,15
E02005423,86,149,44,219,105,113,215,26
E02006864,96,156,46,140,106,104,142,17
E02006865,76,126,53,124,109,114,148,26
E02005424,164,257,50,238,176,101,141,17
E02005425,88,143,41,198,100,71,117,6
E02005426,104,147,50,143,128,105,183,29
E02005427,84,140,28,111,63,46,93,19
E02005428,92,158,61,239,202,150,274,22
E02005429,100,213,84,221,195,168,248,33
E02005430,109,171,40,237,137,115,113,6
E02005431,86,187,46,291,146,116,178,20
E02005432,135,220,55,274,85,91,83,14
E02005433,54,128,49,226,186,175,282,25
E02005434,83,168,46,168,116,109,129,15
E02005435,42,107,41,167,132,161,237,31
E02005436,73,155,54,222,142,120,158,10
E02005437,30,85,23,126,58,66,95,23
E02005438,50,113,41,148,105,103,165,29
E02005439,177,298,99,201,157,122,173,17
E02005440,38,76,37,154,79,107,97,17
E02005441,100,176,59,288,112,121,147,8
E02005442,24,50,37,42,67,92,102,18
E02005443,64,96,46,58,77,62,92,25
E02005444,174,183,65,112,92,77,125,15
E02005445,45,60,23,50,81,82,134,12
E02005446,28,50,24,49,37,43,53,16
E02005447,17,16,20,38,54,59,96,10
E02005448,27,74,28,40,68,57,95,4
E02005449,35,89,33,65,82,75,70,8
E02005450,113,166,60,85,94,95,91,5
E02005451,20,53,33,58,72,66,109,28
E02005452,87,174,74,118,167,115,154,14
E02005453,183,273,99,150,163,95,144,4
E02005455,134,223,54,205,154,98,137,25
E02005456,92,182,80,124,134,83,139,12
E02005457,109,193,55,139,113,94,134,8
E02005458,129,144,29,164,74,58,65,11
E02005459,79,122,46,190,105,105,156,19
E02005460,56,78,37,74,61,64,64,2
E02005461,126,206,53,152,105,75,88,9
E02005462,68,129,60,79,122,99,121,12
E02005463,88,147,48,102,77,67,81,8
E02005464,122,232,60,201,108,94,133,9
E02006866,58,126,60,69,115,79,113,10
E02006867,89,173,70,113,177,113,128,14
E02005465,75,172,39,235,109,131,166,5
E02005466,59,113,37,162,106,107,140,22
E02005467,58,138,48,139,111,143,171,13
E02005468,88,145,47,212,101,108,135,8
E02005469,69,105,36,169,106,98,109,14
E02005470,76,166,80,140,127,120,145,11
E02005471,82,124,49,149,108,113,175,16
E02005472,88,153,66,271,168,179,213,36
E02005473,61,126,57,121,104,114,179,13
E02005474,72,122,27,195,101,104,116,21
E02005475,54,85,32,119,72,83,90,12
E02005476,144,159,33,156,74,65,73,16
E02005477,198,272,78,205,122,99,122,13
E02005478,106,193,47,123,149,155,157,11
E02005479,94,139,59,89,94,69,89,12
E02005480,19,54,16,44,81,81,97,10
E02005481,68,123,40,106,102,118,150,12
E02005482,131,153,50,174,93,93,106,9
E02005483,106,168,34,155,87,98,105,24
E02005484,94,165,31,163,90,59,83,3
E02005485,82,126,44,86,92,74,77,23
E02005486,98,128,41,105,93,77,103,26
E02005487,164,180,46,166,86,67,85,14
E02005488,85,125,42,94,73,73,63,4
E02005489,69,111,33,87,67,63,59,3
E02005490,52,136,52,96,132,118,142,7
E02005491,212,207,71,135,91,94,99,12
E02005492,126,207,35,181,128,109,146,18
E02005493,111,185,43,158,152,86,120,20
E02005494,135,231,67,258,110,99,146,24
E02005495,43,102,54,91,144,118,155,20
E02005496,80,121,25,151,56,60,76,5
E02005497,25,62,27,42,114,78,125,8
E02005498,132,177,55,181,112,88,139,12
E02005499,126,165,46,114,94,73,88,12
E02005500,93,142,47,125,80,74,61,14
E02005501,188,251,49,114,86,62,60,5
E02005502,117,220,63,196,139,129,163,9
E02005612,52,68,19,57,81,61,107,11
E02005613,32,59,28,32,126,120,177,9
E02005614,37,62,29,65,92,80,132,6
E02005615,43,62,37,51,158,154,243,9
E02005616,17,35,15,26,68,60,105,5
E02005617,35,51,21,49,92,105,184,9
E02006862,36,69,17,53,60,52,82,4
E02006863,10,26,12,19,34,33,39,8
E02005619,111,117,21,153,37,39,42,10
E02005620,102,126,31,108,60,46,68,3
E02005621,152,147,40,131,88,67,82,5
E02005622,205,184,43,154,53,48,62,6
E02005623,158,201,52,157,73,73,92,11
E02005624,58,93,25,59,64,61,93,4
E02005625,69,112,43,79,130,104,182,12
E02005626,21,36,19,44,57,48,89,16
E02005627,88,113,37,146,71,62,85,4
E02005628,113,146,31,133,71,54,84,11
E02005629,127,133,23,131,38,46,85,6
E02005630,192,243,40,163,61,67,82,6
E02005631,106,144,38,135,91,76,117,9
E02005632,87,105,21,121,63,49,101,15
E02005633,64,109,35,115,110,76,154,11
E02005634,51,81,34,87,105,65,142,20
E02005635,67,104,31,95,99,64,119,17
E02005636,87,139,43,145,119,96,191,10
E02005637,55,73,32,82,93,59,168,17
E02005638,89,138,54,145,135,81,142,5
E02005639,115,103,19,126,54,34,66,2
E02005640,92,126,49,136,126,95,169,16
E02005641,55,99,29,92,86,82,153,10
E02005642,65,101,39,74,106,55,118,11
E02005643,19,39,25,53,84,88,144,9
E02005644,15,39,8,35,49,57,100,19
E02005645,96,151,60,99,109,109,166,14
E02005646,56,123,45,83,97,78,99,8
E02005647,53,73,39,84,67,67,105,11
E02005648,104,139,40,111,93,80,104,2
E02005649,100,168,34,168,123,102,209,16
E02005650,37,80,24,58,77,59,90,5
E02005651,62,117,46,107,118,81,124,3
E02005652,55,96,57,89,97,97,106,18
E02005653,16,41,18,40,44,57,62,15
E02005654,32,60,20,40,35,49,46,7
E02005655,64,119,59,98,82,73,98,6
E02005656,20,44,14,28,33,44,56,3
E02005657,51,85,37,82,88,87,95,5
E02005658,4,18,18,31,51,49,86,11
E02005659,46,102,44,82,60,53,91,6
E02005660,35,48,16,45,41,59,62,8
E02005661,17,45,25,32,51,51,79,13
E02005662,40,61,29,71,106,63,101,9
E02005663,55,65,31,45,60,49,61,2
E02005664,37,73,16,52,53,44,72,23
E02005665,56,77,32,86,49,49,64,7
E02005666,6,22,22,36,62,73,123,15
E02005667,46,96,35,61,89,70,118,9
E02005668,74,118,55,78,112,73,133,6
E02005669,141,150,39,91,36,28,39,10
E02005670,9,20,8,32,43,60,96,11
E02005671,25,43,19,34,48,57,76,8
E02005672,10,17,10,29,27,32,49,15
E02005673,34,61,29,69,81,75,117,13
E02005674,55,77,22,56,36,36,81,35
E02005675,20,37,9,28,32,41,51,2
E02005676,13,46,22,54,33,52,99,11
E02005677,65,92,32,59,49,56,96,3
E02005678,87,128,39,80,54,30,46,9
E02005679,61,90,21,34,45,49,48,5
E02005680,66,84,14,56,35,31,41,11
E02005681,135,164,38,164,92,72,108,14
E02005682,117,151,31,136,66,48,90,3
E02005683,127,170,52,166,153,122,130,13
E02005684,155,159,39,126,58,45,62,8
E02005685,97,111,35,99,76,62,98,9
E02005686,117,118,37,148,96,83,101,8
E02005687,87,108,14,133,27,39,51,6
E02005688,87,123,52,128,118,68,85,1
E02005689,67,102,32,63,52,38,59,6
E02005690,51,83,28,61,36,37,64,9
E02005691,115,131,29,132,53,44,59,5
E02005692,86,111,36,126,72,63,144,6
E02005693,48,97,34,73,73,75,103,6
E02005694,76,125,26,72,77,63,76,6
E02005695,21,46,19,45,57,72,108,17
E02005696,16,39,18,36,65,62,118,12
E02005697,38,92,33,62,74,64,125,25
E02005698,40,56,21,66,86,48,94,11
E02005699,27,50,26,53,84,62,134,6
E02005700,137,174,57,143,95,80,171,8
E02005701,103,167,35,170,150,96,204,15
E02005819,43,66,27,76,112,55,157,6
E02005820,48,74,26,65,118,56,182,2
E02005821,15,38,26,44,99,51,167,12
E02005822,32,65,23,64,94,66,140,11
E02005823,12,45,33,55,79,78,248,19
E02005824,65,104,34,79,154,71,205,5
E02005825,54,91,29,74,116,67,183,9
E02005826,10,31,13,30,108,56,154,17
E02005827,48,87,38,73,174,45,122,8
E02005828,51,84,31,93,132,90,187,5
E02005829,36,62,26,72,108,61,202,8
E02005830,42,71,25,101,106,63,152,8
E02005831,47,99,36,83,110,80,139,9
E02005832,28,55,21,47,103,91,196,14
E02005833,51,106,39,73,125,73,120,11
E02005834,25,59,31,56,132,66,194,12
E02005835,84,94,39,91,225,100,257,28
E02005836,150,211,41,211,153,77,128,9
E02005837,130,138,35,152,69,61,88,4
E02005838,74,117,32,103,107,82,232,9
E02005839,65,110,42,72,113,87,125,14
E02005840,43,51,24,54,113,69,113,12
E02005842,100,151,40,95,105,79,123,27
E02005843,37,39,19,37,63,48,89,15
E02005844,56,103,36,66,119,97,107,8
E02005846,9,22,19,32,61,48,149,34
E02005847,100,121,18,78,64,69,101,8
E02005848,76,115,13,97,120,73,132,14
E02005849,111,162,27,191,126,83,118,4
E02006903,88,156,49,123,193,125,275,25
E02005850,64,90,32,79,125,75,160,12
E02005851,34,54,20,53,101,47,120,14
E02005852,81,114,57,124,179,96,160,7
E02005853,113,138,51,121,104,64,141,14
E02005856,241,209,59,106,70,49,54,3
E02005857,45,60,23,47,104,80,97,7
E02005858,89,100,32,52,82,59,72,6
E02005859,60,113,45,83,137,105,151,3
E02005860,74,80,42,64,79,87,113,17
E02005861,22,53,34,42,85,67,78,9
E02005862,99,138,63,60,107,78,107,6
E02005863,158,176,65,73,102,79,72,21
E02005864,79,136,59,70,84,71,64,7
E02006906,122,174,56,186,196,118,162,6
E02005865,216,246,38,152,98,38,62,7
E02005866,132,142,49,113,123,70,149,6
E02005868,44,123,49,85,94,74,134,5
E02005869,27,53,20,37,83,57,95,7
E02005870,21,48,25,47,99,85,132,9
E02005871,72,129,48,98,96,71,116,6
E02005872,143,159,52,125,90,38,60,3
E02005873,206,261,70,169,92,61,78,15
E02005874,81,140,56,117,118,55,92,6
E02005875,49,84,38,70,128,79,126,10
E02005876,89,134,54,116,121,78,117,22
E02005877,35,72,34,91,93,71,118,7
E02005878,44,92,55,122,121,94,160,16
E02005879,13,47,23,52,67,45,78,7
E02006835,41,75,30,57,69,33,99,22
E02005880,57,69,31,57,123,54,151,7
E02005881,27,38,27,45,86,45,155,17
E02005882,70,100,34,76,187,65,196,8
E02005883,32,55,18,52,132,70,183,17
E02005884,34,62,23,46,88,44,128,14
E02005885,27,99,38,76,135,78,203,16
E02005886,67,109,55,86,187,81,208,11
E02005887,27,62,27,52,102,63,211,25
E02005888,22,44,19,31,91,70,132,15
E02005889,58,102,39,85,141,92,226,11
E02005890,50,88,46,56,112,57,131,3
E02005891,31,54,15,37,103,40,118,12
E02005892,228,262,64,156,125,42,108,7
E02005893,44,79,18,73,186,76,265,34
E02005894,76,130,43,74,174,62,224,12
E02005895,161,159,24,201,98,72,137,5
E02005896,155,191,52,185,94,73,93,8
E02005897,151,164,53,147,126,67,140,4
E02005898,39,81,28,72,170,83,239,14
E02005899,46,103,33,78,100,90,153,21
E02005900,200,207,49,133,70,51,59,6
E02005901,73,119,42,101,86,63,91,16
E02005902,73,121,28,101,103,98,153,20
E02005903,88,147,61,133,164,128,172,9
E02005904,142,154,31,163,92,58,81,10
E02005905,141,146,46,143,61,43,44,9
E02005906,149,157,42,159,76,61,67,7
E02005907,125,207,61,86,75,65,86,3
E02005908,232,264,58,121,96,59,87,6
E02005909,63,101,29,52,59,40,70,7
E02005910,53,70,32,52,51,39,49,16
E02005911,107,120,44,68,50,27,49,4
E02005912,125,157,59,71,72,46,58,19
E02005913,169,166,34,90,62,37,45,9
E02005914,43,84,34,53,77,60,143,19
E02005915,103,140,33,129,52,37,37,10
E02005916,113,108,41,112,90,63,76,13
E02005917,203,235,42,133,69,31,38,8
E02005918,117,135,44,84,77,44,71,1
E02005919,112,103,33,105,69,52,75,4
E02005920,185,181,29,129,68,64,63,7
E02002905,155,150,38,227,48,44,61,3
E02002906,62,99,33,88,72,62,83,14
E02002907,79,109,24,130,53,72,118,10
E02002908,212,220,51,342,67,69,77,13
E02002909,199,208,51,333,98,108,122,13
E02002910,165,177,34,319,55,84,95,22
E02002911,210,209,49,219,85,85,89,15
E02002912,131,140,48,141,54,42,58,8
E02002913,201,172,21,177,42,39,41,7
E02002914,65,131,41,112,91,81,144,9
E02002915,113,171,50,143,75,63,98,13
E02002916,56,87,38,85,74,72,122,17
E02002917,59,97,40,76,89,64,110,6
E02002918,119,167,56,91,67,50,56,6
E02002919,33,78,30,93,91,90,141,14
E02002920,100,116,30,110,49,56,61,8
E02002921,9,35,24,48,70,69,125,9
E02002922,144,128,28,202,41,43,52,10
E02002923,213,252,51,207,77,99,127,11
E02002924,132,126,29,280,49,29,46,8
E02002925,170,196,37,332,93,77,87,13
E02002926,166,231,73,185,115,109,138,30
E02002927,330,306,51,379,94,90,91,14
E02006008,121,130,37,165,94,65,90,8
E02006009,138,165,43,137,67,60,70,5
E02006010,160,192,30,252,128,125,138,6
E02006011,122,134,43,94,76,80,71,7
E02006012,94,131,29,119,66,81,79,23
E02006013,182,171,25,286,83,59,74,13
E02006014,130,168,46,268,113,134,161,16
E02006015,91,144,35,175,95,107,147,24
E02006016,129,125,40,247,66,70,71,19
E02006017,77,134,28,178,67,84,98,4
E02006018,120,234,69,188,105,128,162,15
E02006019,69,113,28,110,73,66,95,11
E02006020,88,102,22,143,35,67,52,12
E02006021,127,119,32,222,61,44,66,12
E02006022,76,112,20,139,54,35,57,15
E02006023,120,139,46,173,105,88,143,24
E02006024,51,107,43,105,104,89,143,16
E02006025,123,175,52,156,83,78,89,23
E02006026,92,121,41,170,66,61,83,9
E02006027,111,127,26,190,69,39,62,6
E02006028,134,156,43,246,83,98,83,9
E02006029,32,81,35,54,106,90,149,8
E02006030,27,65,34,68,99,83,89,5
E02006031,40,69,34,67,72,49,83,13
E02006032,57,98,49,81,111,78,134,18
E02006033,124,164,66,125,63,52,60,21
E02006034,159,173,54,96,72,49,63,13
E02006035,139,184,63,77,79,57,66,8
E02006036,64,124,49,63,75,51,66,11
E02006037,125,230,51,97,79,57,78,14
E02006038,111,180,60,154,96,87,97,9
E02006039,137,176,40,198,80,85,95,13
E02006040,168,152,21,234,68,56,72,5
E02006041,96,114,21,188,53,44,62,8
E02006042,227,248,47,166,51,43,50,4
E02006043,133,144,36,222,64,72,76,5
E02006044,165,170,28,289,50,55,57,8
E02006045,217,267,70,229,112,120,174,19
E02006046,169,204,35,272,105,113,113,21
E02002951,37,68,22,51,83,88,201,20
E02002952,16,35,26,39,75,78,192,24
E02002953,16,47,27,60,99,91,205,13
E02002954,40,58,30,103,124,95,228,8
E02002955,18,22,17,43,49,65,132,18
E02002956,35,61,29,66,103,103,207,18
E02002957,87,121,59,143,161,120,220,6
E02002958,25,57,20,88,108,84,236,16
E02002959,13,37,20,55,84,85,190,19
E02002960,23,47,23,54,73,79,128,1
E02002961,11,32,11,54,69,68,131,19
E02002962,17,31,28,51,80,108,187,19
E02002963,18,29,21,57,69,88,179,13
E02002964,37,72,42,109,143,134,263,13
E02002965,12,21,13,24,41,44,96,24
E02002966,15,32,24,42,66,78,114,8
E02002967,16,26,14,43,109,108,229,22
E02002968,57,84,25,65,74,82,127,10
E02002969,38,56,30,58,56,106,144,11
E02002970,18,30,23,46,115,92,195,15
E02002971,11,15,8,23,55,59,117,4
E02002972,14,36,16,46,72,73,167,11
E02002973,35,61,23,40,75,96,145,8
E02002974,41,75,35,67,124,78,163,21
E02002975,29,49,22,54,99,63,150,6
E02002976,28,58,28,46,74,70,130,3
E02002977,30,50,39,67,126,116,242,22
E02002978,10,33,20,40,86,83,151,14
E02002979,14,40,9,42,36,42,99,14
E02002980,65,164,48,98,109,58,122,8
E02002981,47,63,12,59,88,63,158,15
E02002982,16,31,15,36,73,66,142,7
E02002983,64,88,23,50,73,40,92,4
E02002984,87,104,28,76,60,30,55,39
E02002928,59,111,39,63,55,57,71,5
E02002929,109,121,21,121,52,51,67,2
E02002930,77,109,34,65,64,70,70,11
E02002931,73,110,30,72,62,50,62,4
E02002932,23,49,34,36,86,74,141,9
E02002933,76,129,44,68,102,72,131,5
E02002934,35,60,21,42,56,35,77,6
E02002935,24,79,39,56,135,84,150,8
E02002936,23,36,18,37,60,75,128,6
E02002937,115,196,32,195,112,84,107,19
E02002938,54,73,22,49,63,54,108,8
E02002939,78,138,35,66,86,71,93,17
E02002940,23,61,23,48,62,74,114,16
E02002941,48,100,50,83,130,117,181,19
E02002942,84,92,25,55,43,15,31,4
E02002943,51,70,18,47,46,41,92,27
E02002944,23,47,24,39,97,83,122,7
E02002945,32,57,26,60,71,80,95,9
E02002946,35,53,12,46,85,99,150,10
E02002947,38,51,21,34,53,49,84,6
E02002948,9,31,8,33,48,54,92,4
E02002949,48,50,21,49,59,75,80,17
E02002950,47,63,28,54,65,79,91,10
E02006118,112,172,35,102,116,64,95,10
E02006119,24,68,20,51,103,74,162,15
E02006120,59,77,34,78,161,90,201,6
E02006121,14,41,17,41,61,41,110,6
E02006122,31,62,30,83,90,71,103,5
E02006123,51,64,23,75,59,44,77,20
E02006124,17,52,16,63,103,68,188,18
E02006125,39,58,21,72,117,85,186,7
E02006126,46,74,34,88,98,84,130,11
E02006127,25,31,15,25,29,23,40,3
E02006128,162,202,48,162,114,74,127,11
E02006129,26,62,23,62,114,96,157,11
E02006130,40,76,18,92,93,81,160,10
E02006131,109,128,17,188,71,68,115,16
E02006132,41,42,20,57,93,78,137,6
E02006133,68,79,23,68,69,52,81,22
E02006134,175,210,48,152,143,100,161,8
E02006135,105,115,40,79,113,96,98,8
E02006136,196,192,23,241,74,69,76,13
E02006137,47,84,30,64,97,130,148,25
E02006138,6,24,16,25,40,68,85,13
E02006139,23,44,7,35,37,87,102,11
E02006140,103,107,41,78,112,92,101,16
E02006141,20,44,26,52,70,93,128,16
E02006142,74,81,17,45,62,50,44,4
E02006143,51,81,25,54,88,76,102,1
E02006144,37,61,17,49,103,130,135,15
E02006145,129,125,31,92,58,46,62,3
E02006146,85,112,41,105,113,60,145,33
E02006147,123,153,25,143,68,47,71,6
E02006148,146,183,38,170,98,55,92,3
E02006149,130,153,30,114,111,116,155,18
E02006150,250,305,59,148,124,96,87,12
E02006151,52,94,34,99,142,103,187,6
E02006152,169,206,55,110,92,69,84,6
E02006153,154,148,23,150,69,48,72,9
E02006154,142,220,78,178,207,138,198,16
E02006155,22,56,18,44,72,72,113,9
E02006156,266,218,47,219,71,35,53,10
E02006157,67,105,18,104,92,54,135,8
E02006158,49,115,48,114,118,74,177,3
E02006159,24,45,26,52,93,67,137,3
E02006160,38,89,51,98,128,94,189,16
E02006161,44,78,29,58,98,73,148,6
E02006162,70,97,32,130,120,96,159,10
E02006163,25,65,32,75,101,98,177,48
E02006164,17,41,14,33,79,88,154,25
E02006165,43,71,40,60,73,89,157,5
E02006166,88,101,41,76,94,70,104,6
E02006167,35,69,28,62,103,109,219,15
E02006168,50,114,34,75,80,81,154,29
E02006169,60,46,11,55,75,47,104,3
E02006170,103,88,24,83,73,47,57,12
E02006171,121,153,36,107,128,116,161,15
E02006172,287,257,61,144,92,79,90,10
E02006173,210,164,29,184,59,49,48,0
E02006174,202,223,49,188,130,85,124,14
E02006175,35,56,15,77,75,65,127,8
E02006176,173,197,40,163,83,74,91,6
E02006177,92,147,56,159,165,118,175,19
E02006178,52,100,31,85,144,99,145,11
E02006179,71,87,38,98,109,100,136,13
E02006180,51,111,28,100,94,75,122,18
E02006181,64,110,37,69,102,87,88,9
E02006182,190,189,37,106,87,58,63,9
E02006183,141,109,31,101,66,57,50,7
E02006184,34,66,21,42,44,43,44,5
E02006185,111,137,48,112,122,92,106,17
E02006186,258,300,80,261,155,108,158,31
E02006187,189,204,41,178,68,65,67,14
E02006188,113,165,36,128,98,50,95,10
E02006189,182,187,41,158,92,58,77,5
E02006190,153,184,59,81,121,98,139,15
E02006191,137,163,59,139,58,47,78,6
E02006192,179,211,50,173,64,67,76,18
E02006193,105,174,68,81,100,79,92,3
E02006194,69,91,49,69,94,90,97,21
E02006195,172,212,39,159,94,67,91,15
E02006196,28,58,18,39,55,65,107,18
E02006197,33,74,23,46,78,54,102,25
E02006198,89,154,45,74,95,80,79,12
E02006199,181,177,53,104,83,66,69,18
E02006200,37,80,32,49,97,78,133,8
E02006201,386,413,89,122,135,104,84,6
